0.65043,0.91031,1.3954
0.19485,0.15613,0.47543
0.47625,0.12004,1.5058
0.61502,0.62933,0.13535
0.20254,1.1507,0.85122
0.065915,0.16728,1.0624
0.74167,1.0544,1.2002
0.77887,0.023432,1.5186
0.050233,0.57746,0.26797
0.20996,1.0158,1.4742
0.42013,1.1155,1.1064
0.45706,0.56038,1.1492
0.74783,1.0436,0.15114
0.4974,1.0056,0.96974
0.59514,0.55922,0.70941
0.059798,0.22275,0.79283
0.66289,0.22808,1.1909
0.15798,0.81449,1.6455
0.21424,0.30451,0.13432
0.033455,0.80889,0.46151
0.67872,0.57401,0.22518
0.15648,0.82561,1.6642
0.61136,0.9935,0.97363
0.58273,1.0999,1.4974
0.40444,0.43597,0.72756
0.68077,0.1043,1.6213
0.59858,0.39826,0.95907
0.029238,1.1224,0.22117
0.31952,0.62969,1.3281
0.8943,0.45923,1.6857
0.028474,0.69898,0.81354
0.34833,0.14105,0.70904
0.26676,0.94444,1.1576
0.64448,1.0575,0.9071
0.77446,0.5718,0.57103
0.49623,0.38846,0.87227
0.28121,0.76779,0.1769
0.16747,0.75001,0.56819
0.28368,0.25985,0.28313
0.43911,0.7746,0.089947
0.016105,1.0915,0.36132
0.56863,1.1259,0.72268
0.67906,0.98454,0.15996
0.48132,1.1803,1.7795
0.28685,0.13526,0.83299
0.55275,0.31358,0.54872
0.31208,0.75494,0.62076
0.39637,1.0995,1.5296
0.86554,0.47078,0.70304
0.58144,0.67075,0.23742
0.17831,0.61171,1.0873
0.74898,1.1678,0.45876
0.21789,0.42565,0.70464
0.15206,0.53158,0.14049
0.53579,0.98368,0.33481
0.55442,0.95588,0.12212
0.62788,0.66456,1.6739
0.60292,0.39224,1.2807
0.77905,0.49739,1.2604
0.57145,0.60574,0.14258
0.77977,1.0676,1.4966
0.097138,0.12366,1.4898
0.0012816,0.74735,1.1652
0.063124,0.44654,0.10348
0.37151,0.83229,1.6231
0.09661,0.036841,0.58912
0.13679,0.037574,0.72217
0.8428,0.66709,1.5135
0.0192,0.9734,0.47468
0.093433,0.59503,0.93476
0.06256,0.23918,0.29935
0.017881,0.50224,1.7876
0.032352,1.065,1.3721
0.34142,0.2593,1.4931
0.59837,0.028064,0.78298
0.40011,0.89962,0.34712
0.48453,0.80923,1.0955
0.60596,0.66044,1.3541
0.84272,0.18895,0.21924
0.59604,0.30844,0.085582
0.34321,1.0787,0.42208
0.34861,0.54373,0.62276
0.62147,1.142,0.49206
0.18288,0.87351,1.4028
0.46387,0.88145,1.0634
0.48766,0.67413,0.51543
0.41654,0.98599,1.5878
0.62838,0.69628,1.1669
0.012417,1.0962,0.53005
0.6981,0.40492,1.3903
0.054562,0.43834,0.26829
0.56148,0.28706,0.35723
0.4629,0.68509,1.2824
0.72766,0.91612,0.514
0.52578,0.68318,0.83785
0.60657,0.50022,0.99973
0.058766,0.62133,1.5238
0.19719,0.028553,1.7679
0.076532,0.70991,0.72295
0.044519,0.72163,0.56106
0.4452,0.88886,1.1392
0.78705,0.24344,0.72808
0.53315,0.63639,0.5529
0.8559,0.56307,1.6685
0.26677,0.97698,0.96222
0.073261,0.39201,0.56303
0.75334,0.036642,0.73281
0.34323,0.81217,0.24381
0.80133,1.1096,1.1811
0.57144,0.37083,0.71897
0.4502,0.45265,0.40492
0.82938,0.85108,1.3104
0.24801,1.1555,0.93339
0.072442,0.36982,1.3972
0.099789,0.51839,0.010701
0.79767,0.061801,0.37377
0.8584,1.0764,0.41553
0.37276,0.97958,1.6443
0.61843,0.18172,0.33646
0.77444,0.15166,0.46086
0.13129,0.87437,0.19168
0.45445,1.0697,1.106
0.45611,0.62504,1.3611
0.85611,0.60449,0.91744
0.12654,1.1402,0.99297
0.3598,0.2776,0.6112
0.46581,0.85009,1.2848
0.83983,0.97487,1.0887
0.66274,0.97804,0.97845
0.14843,0.35546,1.022
0.76934,0.7254,0.97705
0.48307,0.81605,0.72759
0.84026,0.72959,0.60416
0.26344,1.1244,1.0216
0.070188,0.56568,0.02473
0.59566,0.3918,0.53611
0.15049,0.9767,0.23688
0.47635,0.88455,1.1328
0.64759,0.87465,1.2609
0.72444,0.25955,0.011544
0.24573,0.91372,0.12186
0.17976,0.011691,0.58505
0.42654,0.76341,0.57876
0.77853,0.69691,1.7307
0.054726,0.13839,0.71731
0.48586,0.18068,1.0028
0.27737,0.50306,1.2863
0.65763,0.27718,0.67625
0.2114,0.58212,1.6507
0.40599,0.90817,0.94268
0.50062,0.14989,0.17289
0.43376,1.1287,0.56545
0.19087,0.36208,0.37267
0.22828,0.75606,0.35785
0.059286,0.079469,1.6205
0.088359,0.77881,0.14215
0.81976,0.7877,0.8145
0.1626,0.44223,0.89355
0.28329,1.1695,0.65992
0.77341,0.67513,0.1407
0.32288,0.45831,0.40809
0.83528,0.20429,1.5004
0.14161,0.78405,0.47865
0.082332,1.0057,1.362
0.085006,0.40031,1.4199
0.17631,0.64107,0.76123
0.45381,1.1867,1.7097
0.69833,0.83233,1.0078
0.72489,0.46642,1.4145
0.75008,0.20721,0.19049
0.37396,1.103,1.6247
0.04528,0.55836,0.39102
0.51362,0.17023,0.19503
0.42396,1.1436,0.69238
0.21313,0.85462,0.21952
0.39821,0.80469,1.604
0.3378,0.2284,0.21171
0.42614,0.48095,0.85262
0.7096,0.058547,0.078778
0.1119,0.052076,1.7224
0.08251,0.17439,0.40908
0.33766,0.31286,1.205
0.60488,1.0967,0.49265
0.10803,0.44424,0.28461
0.6433,0.56121,0.30219
0.27091,0.37992,0.65727
0.60793,0.23558,1.3651
0.67412,1.1357,1.6911
0.55459,1.0927,0.6344
0.8251,0.49904,0.80039
0.81081,0.066086,0.47971
0.1248,0.17923,0.58542
0.027793,0.79135,0.88496
0.76073,0.4984,1.471
0.80155,0.36762,0.1767
0.3493,1.1555,0.15069
0.75946,0.46217,0.042663
0.40295,0.39406,1.1244
0.55873,0.48362,0.25033
0.76468,0.67025,0.042179
0.034748,0.11277,1.5596
0.21211,1.1455,0.088662
0.15395,1.1559,1.5275
0.35059,0.35961,0.27633
0.021142,1.0989,1.2944
0.13633,0.97553,0.46848
0.8755,1.0279,0.15317
0.27647,1.0521,0.072131
0.80555,1.0933,0.31963
0.57497,0.50175,0.60875
0.31308,0.36264,0.3353
0.66416,0.6057,0.71617
0.1312,0.095329,0.016369
0.58059,0.16329,0.4792
0.66817,0.19727,1.2864
0.032935,0.96497,0.21174
0.60523,1.0487,0.80247
0.49356,0.14047,0.94092
0.23991,0.49959,0.65698
0.56674,0.89128,0.49416
0.52471,0.046158,0.89325
0.0032924,0.13755,1.5432
0.053787,0.37369,1.0666
0.50636,0.27018,1.4242
0.099771,0.53727,0.23017
0.87038,0.7249,1.6098
0.66043,0.78182,1.6219
0.38874,0.35728,0.49865
0.49057,0.99489,0.13738
0.46103,0.42056,1.4579
0.68308,0.91166,0.79436
0.75552,0.0068307,0.8669
0.65891,0.89535,1.7167
0.49176,0.92055,0.25017
0.16927,0.56962,1.5489
0.64571,0.028824,0.0025141
0.55329,0.51746,1.4805
0.17809,0.61212,1.5913
0.7694,0.48223,0.83007
0.85938,0.95701,1.215
0.73129,1.0202,0.30509
0.86994,1.0035,1.5503
0.83021,0.15658,1.2968
0.39893,1.0525,0.67958
0.0082446,0.69658,1.6449
0.18856,0.058111,1.5576
0.5856,0.15628,1.3521
0.30029,0.020058,0.088293
0.53314,0.43708,0.31582
0.68965,1.0306,1.7897
0.071273,0.56558,1.109
0.038687,0.78644,0.75879
0.56865,0.057389,1.383
0.55931,0.058814,1.7536
0.86264,0.86451,1.2198
0.23934,0.3814,1.3254
0.68284,0.35945,0.017955
0.45963,0.7717,1.14
0.74792,0.044353,0.89626
0.47621,0.29227,1.0559
0.6537,0.068841,1.5192
0.87624,1.1262,0.88451
0.76571,1.1318,1.178
0.28724,0.53796,1.6983
0.031547,1.061,0.40245
0.64622,0.064499,0.52711
0.15587,0.67359,1.2244
0.76766,0.88687,1.5343
0.17353,0.61894,0.98636
0.62515,0.38031,1.0863
0.056607,0.1309,0.83505
0.04794,0.77511,0.63067
0.60833,0.38694,0.21981
0.17525,0.63725,1.1696
0.45095,0.55314,1.6606
0.12758,0.34241,0.10798
0.53065,0.19961,0.16535
0.70926,0.42584,0.29167
0.33929,0.18124,0.096104
0.39625,0.8167,1.7296
0.16664,1.1052,0.88743
0.040494,0.19659,0.1808
0.25558,1.0404,0.85308
0.64638,0.78279,1.7791
0.32597,0.73541,0.50738
0.70162,1.1888,1.7275
0.75898,0.39609,0.90653
0.6023,1.1947,1.6703
0.74113,0.3324,0.73335
0.41948,0.88392,1.2078
0.69475,0.077226,0.76661
0.48474,0.5403,1.3071
0.24043,0.89289,0.27573
0.13431,0.61496,1.6396
0.072768,1.1701,0.094155
0.33471,0.35287,1.1388
0.084119,0.88878,0.39446
0.18595,0.2443,1.631
0.17459,0.88589,0.032633
0.61451,1.1495,1.6766
0.078543,0.77312,0.080772
0.58118,0.42853,0.10669
0.37919,0.40609,1.2443
0.1695,0.15426,0.58427
0.31522,0.4556,1.3148
0.063204,0.12646,0.72207
0.22065,0.72815,0.8323
0.31648,1.1676,0.63635
0.45408,0.5881,1.6417
0.47486,0.7523,0.8685
0.68591,0.70562,0.3333
0.050493,0.58764,0.86299
0.78366,0.43248,0.1204
0.33446,1.1212,1.3969
0.24175,0.23062,0.45645
0.079145,0.2585,0.40062
0.78402,0.57723,1.5036
0.82503,0.26484,0.92579
0.55475,0.75203,1.0021
0.47398,0.013006,0.93875
0.54891,0.41529,0.82322
0.40138,0.90938,0.56387
0.86266,0.66887,1.2637
0.31198,0.72301,1.0987
0.75877,0.61988,0.52892
0.1685,0.41466,1.3776
0.27943,0.16308,1.3731
0.32655,0.55595,0.52421
0.88881,0.4995,1.7172
0.88185,0.92892,1.4857
0.78358,0.066695,0.75245
0.16881,0.38716,0.33273
0.49308,0.31185,0.74384
0.13877,0.90462,1.3183
0.78988,0.37182,1.5309
0.74449,0.66546,0.69523
0.57792,0.23092,0.94093
0.25369,0.51695,1.3835
0.32285,1.0851,0.88567
0.50467,0.22395,0.078816
0.7023,0.48395,0.76056
0.35964,1.0045,0.88708
0.58411,1.1497,0.93134
0.37163,0.85683,1.4392
0.10475,0.7031,1.6106
0.5579,0.74358,0.15553
0.51949,0.22152,0.80129
0.48804,0.019362,1.1702
0.70822,0.62928,1.6227
0.11539,0.58659,0.13653
0.0086357,0.48758,1.3973
0.43075,0.67416,0.088352
0.80678,0.031571,0.90436
0.46244,0.13279,1.795
0.83274,0.022716,0.57213
0.57141,1.1147,1.6189
0.42462,0.65525,1.2001
0.46117,0.32352,1.7093
0.72506,0.5039,0.59823
0.77585,0.77339,1.0865
0.73667,0.23473,1.5366
0.17823,0.14269,0.99216
0.0037526,0.70238,0.21554
0.72067,0.83446,1.7335
0.18472,0.23425,1.7635
0.256,0.938,1.4099
0.76929,0.24456,0.50878
0.43554,0.25127,0.60396
0.34157,1.1341,1.2529
0.42197,0.15753,0.43149
0.6764,1.1616,0.98914
0.64045,0.85668,1.2476
0.87873,1.0994,0.79037
0.46477,1.1557,1.5811
0.50486,0.80468,0.39284
0.099983,0.036076,1.6798
0.8163,1.1636,1.3921
0.25359,0.035677,1.6086
0.15974,1.1129,0.022326
0.09106,0.73109,1.073
0.5689,0.46905,1.3025
0.077236,1.1238,0.91559
0.34757,0.472,0.6605
0.84222,0.17135,1.7244
0.66118,0.79179,0.15875
0.46299,0.65896,0.16517
0.11986,0.66583,1.072
0.62718,0.86152,1.6809
0.74968,1.1238,1.4668
0.2214,0.446,1.2619
0.55824,0.97384,1.2428
0.79855,0.061287,0.088041
0.76151,0.11179,1.1769
0.23217,0.51022,1.4868
0.63456,0.69525,1.3848
0.69983,0.97422,0.47782
0.32784,0.13573,1.0821
0.029369,0.12316,0.054298
0.19187,0.2406,0.55613
0.31821,0.95361,0.27398
0.42632,0.25072,1.4951
0.84407,0.96046,0.70876
0.26019,0.60003,0.55471
0.086845,0.62341,1.5452
0.31535,0.31184,0.055537
0.037926,1.1774,0.37385
0.79145,0.39028,0.79359
0.67818,1.1228,1.0593
0.49861,1.0335,0.16515
0.60107,0.30027,1.1
0.80216,1.0428,1.041
0.034818,0.37599,0.56461
0.50372,0.12382,0.29168
0.89468,0.81656,1.0421
0.090141,0.072505,0.97432
0.61322,1.1116,0.98417
0.5195,0.11441,0.94664
0.83336,0.073387,0.10968
0.29641,0.17377,1.7326
0.24972,0.75711,0.84866
0.10304,0.97914,1.4391
0.70897,0.29296,0.61535
0.47646,0.18367,0.95208
0.71662,0.80798,0.56449
0.5329,1.0829,0.66084
0.37672,0.35208,1.6509
0.26359,0.58306,1.5151
0.79331,0.43908,1.6282
0.036938,0.63779,0.36373
0.2683,0.24486,1.5653
0.54513,0.2282,1.7933
0.61745,0.67604,0.16243
0.85623,0.53275,0.053852
0.46156,0.50916,0.37526
0.33467,0.30894,0.85136
0.46618,0.82838,1.1838
0.025886,0.3033,1.17
0.64636,1.0171,1.1811
0.26104,0.26144,0.48125
0.63848,1.173,0.33713
0.26551,1.0604,1.1775
0.010992,1.1541,1.0433
0.23399,0.48881,1.7894
0.17349,0.7256,1.0499
0.80593,1.0969,0.15549
0.87412,1.001,0.35247
0.32221,0.52162,0.25201
0.62419,0.021656,0.53763
0.38241,0.58438,0.54337
0.1113,0.39797,1.4519
0.031138,0.29988,1.373
0.55444,0.63242,0.60614
0.83922,0.5985,1.128
0.58941,0.94122,1.4803
0.045689,0.90634,1.0898
0.22167,0.77963,0.51246
0.28673,0.82527,0.23599
0.038489,0.49586,0.088429
0.38522,0.43469,0.71127
0.38571,0.31179,0.74573
0.18768,0.10093,1.4167
0.010712,0.81869,0.85504
0.85373,0.45639,1.1824
0.12601,0.93586,0.96624
0.5348,0.9413,0.33488
0.66989,0.47764,0.89624
0.45688,0.12851,0.69521
0.84278,0.003128,1.0845
0.10281,0.84412,0.81338
0.19551,1.1959,0.70286
0.18854,1.1092,1.1089
0.71552,0.57276,1.1784
0.16811,1.1226,1.4397
0.27709,1.0349,1.1799
0.034992,0.34757,0.091975
0.038996,0.031972,0.010649
0.44523,0.51927,0.73779
0.70351,0.53878,1.1516
0.52282,0.40118,0.20693
0.25315,0.36904,0.83692
0.76966,1.1727,1.6552
0.25133,0.44883,0.21555
0.41585,0.72393,0.29482
0.60736,0.88008,1.5485
0.89407,0.79827,0.21715
0.27924,0.885,0.32156
0.8108,0.17036,0.76823
0.34153,0.1805,0.1015
0.71006,0.53825,0.2415
0.74458,0.87368,1.7083
0.014557,0.29683,0.43107
0.054898,0.61241,1.1496
0.59165,0.24599,1.4293
0.3975,0.60551,1.4788
0.27379,0.11742,1.7374
0.3721,0.69976,1.6441
0.41212,1.1121,0.81956
0.81269,0.5426,1.4687
0.75155,0.52628,1.6362
0.5487,0.53317,0.21614
0.06257,0.24482,1.0445
0.2191,0.22561,0.26096
0.56216,0.12504,1.0695
0.24947,0.98525,1.5968
0.64124,0.17352,1.5631
0.86092,1.18,0.15419
0.038758,1.013,1.1219
0.1235,0.1486,0.7617
0.75602,0.76243,1.1235
0.48109,0.75367,0.41343
0.00057275,0.98854,1.56
0.74801,0.88679,0.62603
0.55496,1.0448,1.5233
0.39206,0.85996,1.0301
0.66618,0.63538,1.1907
0.61753,0.092891,0.5299
0.7048,0.97097,1.3269
0.85889,1.0705,0.98232
0.27804,0.78271,0.066876
0.86319,0.92942,1.0418
0.097076,0.23204,0.80233
0.85627,0.9272,0.004611
0.38973,0.22181,0.098518
0.1149,0.58698,1.266
0.76983,0.96704,0.32966
0.52125,0.074541,0.69051
0.80993,1.0215,0.38821
0.063672,0.93946,1.4572
0.69797,0.90741,0.89408
0.26592,0.10477,0.46972
0.43044,0.65444,1.3635
0.3255,0.32776,1.3783
0.26948,0.70197,0.46574
0.43507,0.8683,1.5993
0.66137,0.4938,0.61702
0.20139,0.21118,0.26255
0.14471,0.78771,0.028849
0.44797,0.20232,1.371
0.27165,0.61309,1.405
0.30314,0.52624,0.14583
0.42621,0.23994,1.0218
0.83193,0.43478,0.67552
0.26667,1.1534,1.1941
0.88226,0.14223,0.9407
0.80823,1.1091,1.6375
0.10711,0.41249,1.0026
0.047011,0.10543,1.7781
0.093143,0.94898,0.7169
0.85669,0.6023,0.7646
0.11877,0.09099,0.77433
0.67258,0.70759,1.2257
0.23479,0.79688,0.99707
0.69913,0.79609,1.7729
0.35053,1.0207,0.80957
0.21739,1.0886,1.5459
0.52197,0.73245,0.93302
0.12875,1.1911,0.91393
0.85704,0.6879,0.69414
0.42402,0.17416,1.1856
0.014154,0.83768,1.6839
0.60544,1.0966,1.0775
0.27589,0.83683,0.19852
0.015369,0.62525,0.14598
0.13336,0.37931,1.0471
0.094228,0.83723,1.4228
0.89373,0.23228,0.52482
0.14172,1.0087,0.91249
0.69103,0.9421,0.85591
0.51296,0.2387,0.050508
0.19221,0.52089,0.53468
0.66768,0.79565,1.3614
0.38864,0.67419,1.3993
0.83008,0.10851,1.7588
0.038148,0.10491,0.60134
0.48097,0.75491,0.24565
0.81739,0.51128,0.43689
0.51364,0.67213,0.30018
0.32381,0.90588,1.0399
0.26535,1.0432,1.7385
0.71703,0.28265,0.35562
0.51863,1.1068,1.1429
0.57053,0.2743,0.10714
0.047162,1.1277,0.90164
0.48033,0.55034,0.29971
0.89868,0.36886,0.52343
0.20829,0.74071,0.28139
0.58773,0.96982,0.11509
0.19339,0.48963,1.6413
0.32469,0.84915,1.2969
0.5438,0.56271,0.34312
0.46607,0.71972,0.85596
0.27355,0.30833,0.58457
0.74344,1.1404,0.11978
0.17819,0.72395,0.99077
0.82544,0.17105,0.1731
0.017359,0.75717,1.6258
0.14085,0.14581,0.336
0.57065,0.83005,0.47636
0.39114,0.42052,0.99474
0.34258,0.47931,0.46466
0.80223,0.36587,0.74224
0.54152,1.1544,1.1106
0.38131,0.95217,1.3092
0.85031,0.84242,1.3909
0.22803,0.81694,0.6082
0.5788,0.58228,0.20999
0.29778,0.52433,0.65646
0.091211,1.0602,0.75512
0.10336,0.85941,0.72329
0.85706,1.0826,1.2845
0.51224,0.050968,0.35173
0.13004,0.79524,0.11888
0.3878,0.039267,0.076087
0.70371,0.41997,1.707
0.258,0.14346,0.53457
0.63237,1.1396,0.26488
0.67066,0.72242,1.5838
0.54681,1.118,1.0536
0.71086,0.29197,0.43485
0.56419,1.0923,1.5769
0.50062,0.095374,0.0037808
0.3727,0.31979,0.68547
0.84997,1.1425,0.79268
0.29458,0.038006,1.0622
0.60434,0.20187,0.94375
0.13697,0.24959,1.6273
0.47255,0.19361,0.14739
0.20635,0.80773,1.4051
0.31572,0.66845,0.46672
0.81461,0.74361,0.15949
0.44891,0.13198,0.73391
0.0089477,1.196,1.003
0.53407,0.65231,0.43476
0.42837,0.74203,0.032288
0.59615,0.21195,0.27737
0.591,1.027,0.83379
0.59533,0.91705,1.1746
0.13215,0.12488,0.83458
0.33197,0.90065,1.3317
0.13757,0.3089,1.3533
0.060018,1.0849,0.071666
0.7582,0.10632,0.48722
0.2929,0.33469,0.59353
0.72638,0.45009,1.5827
0.35157,0.33283,1.2522
0.071557,0.072665,0.56894
0.49177,0.5459,0.99719
0.83931,1.0183,1.5144
0.18042,0.31761,1.7573
0.65223,1.0223,0.64493
0.75604,0.51271,0.91615
0.088471,0.84739,0.17404
0.40576,0.87839,0.77496
0.72551,0.0050006,0.068524
0.05712,0.59727,1.1627
0.40278,0.76159,0.51936
0.30478,1.0717,1.2701
0.23201,0.92574,0.48483
0.87736,0.71852,0.94787
0.10531,0.34637,0.12947
0.62432,0.98771,0.19258
0.74231,0.77316,1.0402
0.072204,0.63124,1.3546
0.4683,0.43686,1.2767
0.0027524,0.53729,1.3861
0.43699,0.084002,0.62693
0.58916,0.46693,1.1851
0.77221,1.1,1.0446
0.53553,0.0075157,1.5448
0.81356,0.059178,0.71752
0.097834,0.53046,0.31208
0.20508,0.8179,0.2649
0.022149,0.13467,1.1671
0.73213,0.5041,1.4347
0.59622,0.3792,1.4227
0.89818,0.54065,0.7958
0.25187,0.62608,0.96139
0.79297,0.54574,0.014734
0.33981,1.0021,0.22069
0.42368,1.1808,0.54069
0.45289,0.7727,1.0892
0.12455,0.30136,1.2864
0.33465,0.11899,0.50651
0.46067,0.14188,0.77293
0.66173,1.0209,0.63687
0.42351,0.45143,0.86769
0.6095,1.1387,0.14556
0.13613,0.15396,0.60191
0.029428,0.77977,0.19401
0.81397,0.16694,0.43846
0.32507,0.84625,1.0987
0.84372,0.50591,1.6331
0.037573,0.3139,1.401
0.44181,0.68171,1.0205
0.5395,0.65874,0.76575
0.53693,0.95375,1.4697
0.055277,0.69909,0.52047
0.39288,0.22155,0.3566
0.47683,1.0971,0.76373
0.19129,0.11627,0.11862
0.82934,0.055937,0.33281
0.79303,0.66302,0.38076
0.060178,0.93102,0.51062
0.86807,0.58882,1.5343
0.36513,0.19547,1.4243
0.49916,0.1493,0.97324
0.32511,0.50047,0.31171
0.30529,0.55206,0.03844
0.39971,1.113,0.89854
0.41218,0.72699,1.6707
0.70275,0.40447,1.1963
0.26222,0.4532,1.1318
0.69693,0.98595,0.94074
0.13593,0.67943,0.13799
0.6197,0.045833,0.31463
0.69402,0.97708,1.3462
0.062091,0.55708,0.98112
0.70559,0.60363,1.5812
0.30355,0.55004,1.2537
0.13929,0.95449,1.6815
0.5082,0.11941,1.0724
0.7081,0.57958,0.48358
0.0046102,0.1538,1.2108
0.82744,0.014439,0.59129
0.88849,0.10289,1.7475
0.71046,0.0065216,0.27864
0.062339,1.0532,1.2671
0.66206,0.58434,0.9896
0.33894,0.32766,1.5758
0.38634,0.37657,1.3221
0.011554,0.18269,0.32654
0.331,1.153,1.6166
0.25083,0.5428,1.6207
0.53435,0.76508,0.94152
0.72337,0.11973,0.3733
0.38961,0.43652,1.268
0.49871,1.142,0.58082
0.30253,1.1487,0.28189
0.80755,0.055109,1.6487
0.30315,0.42126,0.2356
0.62803,0.82534,1.3264
0.25045,0.34004,1.7127
0.23508,0.71403,0.86793
0.082082,0.47588,1.1002
0.065921,0.1747,1.3511
0.64564,0.38301,1.3799
0.20525,0.74519,0.96992
0.040106,0.88853,1.7093
0.71951,0.95052,0.50966
0.03672,0.096496,1.6627
0.42294,0.12579,0.40044
0.36787,0.49465,0.25733
0.56209,0.58829,0.3425
0.21777,0.52338,0.53976
0.57473,0.35306,1.1311
0.49802,0.50166,1.0607
0.83386,0.65852,0.65538
0.1675,0.88965,0.051907
0.017121,1.1263,0.28187
0.42879,0.49365,0.71202
0.26991,0.41844,0.072922
0.75485,0.61343,1.5046
0.46481,0.72655,1.1677
0.62167,0.65413,1.492
0.40128,0.42322,0.83139
0.17903,0.89148,1.0149
0.2075,0.96125,1.3191
0.10486,1.0767,1.694
0.3036,0.18307,0.78588
0.01901,0.97739,0.063592
0.51923,0.20643,0.5197
0.88426,0.10829,1.3908
0.065754,0.74604,1.5512
0.58768,0.62687,0.90953
0.89257,0.11111,1.6737
0.68939,0.17044,1.7553
0.17901,0.05239,0.54643
0.63342,0.4,0.062773
0.45924,0.22379,0.41956
0.63029,0.011472,0.46151
0.40884,1.1006,1.4311
0.027353,0.5209,0.49604
0.74794,0.094221,0.23707
0.56547,0.88189,1.5372
0.10961,0.589,0.056672
0.30048,0.10815,0.64996
0.19604,0.99299,1.7952
0.21471,1.1372,0.10956
0.52637,0.19488,0.16044
0.52949,0.37325,0.56846
0.24056,0.1693,1.4226
0.41513,0.94495,0.85956
0.31505,1.1625,0.27218
0.80607,0.96833,0.061067
0.23212,0.9204,0.38981
0.85442,0.8879,0.20807
0.54988,0.7685,1.0748
0.17548,1.0925,0.60341
0.4467,0.88447,0.62238
0.10733,0.39783,0.28342
0.49189,0.10722,1.5391
0.032282,0.64153,0.41114
0.037487,0.69904,0.82558
